city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Kolkata,2024-11-26,2024,11,Autumn,27.5,18.5,22.9,Warm,9.0,0.0,False,39251.25
Kolkata,2024-11-27,2024,11,Autumn,28.6,18.1,23.6,Warm,10.5,0.0,False,39210.83
Kolkata,2024-11-28,2024,11,Autumn,28.8,19.1,24.3,Warm,9.7,0.0,False,39172.16
Kolkata,2024-11-29,2024,11,Autumn,27.1,21.0,24.6,Warm,6.100000000000001,0.8,False,39134.79
Kolkata,2024-11-30,2024,11,Autumn,23.9,18.6,21.1,Warm,5.299999999999997,0.8,False,39098.67
Kolkata,2024-12-01,2024,12,Winter,27.5,18.6,23.4,Warm,8.899999999999999,0.4,False,39063.86
Kolkata,2024-12-02,2024,12,Winter,23.6,20.0,21.8,Warm,3.6000000000000014,0.5,False,39030.39
Kolkata,2024-12-03,2024,12,Winter,27.4,18.8,22.8,Warm,8.599999999999998,0.0,False,38998.31
Kolkata,2024-12-04,2024,12,Winter,26.9,18.1,22.0,Warm,8.799999999999997,0.0,False,38967.66
Kolkata,2024-12-05,2024,12,Winter,28.2,17.5,22.3,Warm,10.7,0.0,False,38938.5
Kolkata,2024-12-06,2024,12,Winter,26.7,17.0,21.4,Warm,9.7,0.0,False,38910.86
Kolkata,2024-12-07,2024,12,Winter,25.8,16.6,20.9,Warm,9.2,0.0,False,38884.77
Kolkata,2024-12-08,2024,12,Winter,26.1,16.4,21.1,Warm,9.700000000000003,0.0,False,38860.3
Kolkata,2024-12-09,2024,12,Winter,26.9,17.5,21.6,Warm,9.399999999999999,0.1,False,38837.49
Kolkata,2024-12-10,2024,12,Winter,26.5,16.9,21.2,Warm,9.600000000000001,0.0,False,38816.37
Kolkata,2024-12-11,2024,12,Winter,24.9,14.4,19.7,Cool,10.499999999999998,0.0,False,38797.0
Kolkata,2024-12-12,2024,12,Winter,24.2,14.1,18.9,Cool,10.1,0.0,False,38779.41
Kolkata,2024-12-13,2024,12,Winter,23.6,13.9,18.3,Cool,9.700000000000001,0.0,False,38763.65
Kolkata,2024-12-14,2024,12,Winter,23.5,13.4,18.2,Cool,10.1,0.0,False,38749.77
Kolkata,2024-12-15,2024,12,Winter,24.1,12.8,18.3,Cool,11.3,0.0,False,38737.79
Kolkata,2024-12-16,2024,12,Winter,25.2,13.9,19.6,Cool,11.299999999999999,0.0,False,38727.76
Kolkata,2024-12-17,2024,12,Winter,26.8,15.1,21.4,Warm,11.700000000000001,0.0,False,38719.73
Kolkata,2024-12-18,2024,12,Winter,27.4,16.6,21.8,Warm,10.799999999999997,0.0,False,38713.71
Kolkata,2024-12-19,2024,12,Winter,27.2,16.6,21.3,Warm,10.599999999999998,0.0,False,38709.62
Kolkata,2024-12-20,2024,12,Winter,26.9,16.2,21.7,Warm,10.7,3.5,True,38707.43
Kolkata,2024-12-21,2024,12,Winter,20.2,16.3,18.4,Cool,3.8999999999999986,7.0,True,38707.11
Kolkata,2024-12-22,2024,12,Winter,25.4,16.2,20.5,Warm,9.2,0.0,False,38708.66
Kolkata,2024-12-23,2024,12,Winter,26.5,17.5,21.4,Warm,9.0,0.0,False,38712.05
Kolkata,2024-12-24,2024,12,Winter,26.0,18.1,21.6,Warm,7.899999999999999,0.0,False,38717.27
Kolkata,2024-12-25,2024,12,Winter,23.6,17.9,20.8,Warm,5.700000000000003,0.6,False,38724.31
Kolkata,2024-12-26,2024,12,Winter,27.4,17.5,22.0,Warm,9.899999999999999,0.0,False,38733.14
Kolkata,2024-12-27,2024,12,Winter,27.1,17.2,21.6,Warm,9.900000000000002,0.0,False,38743.73
Kolkata,2024-12-28,2024,12,Winter,26.9,16.9,21.6,Warm,10.0,0.0,False,38756.09
Kolkata,2024-12-29,2024,12,Winter,27.6,17.1,22.3,Warm,10.5,0.0,False,38770.18
Kolkata,2024-12-30,2024,12,Winter,27.1,17.8,22.3,Warm,9.3,0.0,False,38785.98
Kolkata,2024-12-31,2024,12,Winter,24.5,14.8,19.6,Cool,9.7,0.0,False,38803.48
Kolkata,2025-01-01,2025,1,Winter,23.5,13.6,18.6,Cool,9.9,0.0,False,38822.64
Kolkata,2025-01-02,2025,1,Winter,23.0,13.0,17.5,Cool,10.0,0.0,False,38843.46
Kolkata,2025-01-03,2025,1,Winter,23.0,12.4,17.9,Cool,10.6,0.0,False,38865.9
Kolkata,2025-01-04,2025,1,Winter,24.4,14.5,19.7,Cool,9.899999999999999,0.0,False,38889.93
Kolkata,2025-01-05,2025,1,Winter,25.9,14.6,20.1,Warm,11.299999999999999,0.0,False,38915.55
Kolkata,2025-01-06,2025,1,Winter,25.4,14.7,20.2,Warm,10.7,0.0,False,38942.73
Kolkata,2025-01-07,2025,1,Winter,27.0,16.4,21.6,Warm,10.600000000000001,0.0,False,38971.5
Kolkata,2025-01-08,2025,1,Winter,24.1,14.7,19.1,Cool,9.400000000000002,0.0,False,39002.19
Kolkata,2025-01-09,2025,1,Winter,23.7,14.1,18.7,Cool,9.6,0.0,False,39034.79
Kolkata,2025-01-10,2025,1,Winter,24.2,14.1,18.8,Cool,10.1,0.0,False,39069.23
Kolkata,2025-01-11,2025,1,Winter,25.0,13.8,19.5,Cool,11.2,0.0,False,39105.45
Kolkata,2025-01-12,2025,1,Winter,26.6,15.1,20.7,Warm,11.500000000000002,0.0,False,39143.38
Kolkata,2025-01-13,2025,1,Winter,28.0,15.2,22.0,Warm,12.8,0.0,False,39182.93
Kolkata,2025-01-14,2025,1,Winter,27.4,17.0,21.9,Warm,10.399999999999999,0.0,False,39224.04
Kolkata,2025-01-15,2025,1,Winter,25.6,15.0,20.3,Warm,10.600000000000001,0.0,False,39266.65
Kolkata,2025-01-16,2025,1,Winter,26.1,14.2,20.2,Warm,11.900000000000002,0.0,False,39310.69
Kolkata,2025-01-17,2025,1,Winter,26.1,15.0,20.7,Warm,11.100000000000001,0.0,False,39356.07
Kolkata,2025-01-18,2025,1,Winter,26.0,15.4,20.9,Warm,10.6,0.0,False,39402.75
Kolkata,2025-01-19,2025,1,Winter,25.8,15.6,20.5,Warm,10.200000000000001,0.0,False,39450.65
Kolkata,2025-01-20,2025,1,Winter,25.1,14.8,20.0,Cool,10.3,0.0,False,39499.7
Kolkata,2025-01-21,2025,1,Winter,26.7,15.2,21.4,Warm,11.5,0.0,False,39549.83
Kolkata,2025-01-22,2025,1,Winter,28.5,16.4,22.3,Warm,12.100000000000001,0.0,False,39600.99
Kolkata,2025-01-23,2025,1,Winter,28.5,16.5,22.4,Warm,12.0,0.0,False,39653.11
Kolkata,2025-01-24,2025,1,Winter,28.4,17.4,22.9,Warm,11.0,0.0,False,39706.11
Kolkata,2025-01-25,2025,1,Winter,26.8,17.4,21.9,Warm,9.400000000000002,0.4,False,39759.95
Kolkata,2025-01-26,2025,1,Winter,26.0,15.4,20.6,Warm,10.6,0.0,False,39814.56
Kolkata,2025-01-27,2025,1,Winter,25.4,14.8,20.1,Warm,10.599999999999998,0.0,False,39869.98
Kolkata,2025-01-28,2025,1,Winter,27.1,15.0,21.5,Warm,12.100000000000001,0.0,False,39926.79
Kolkata,2025-01-29,2025,1,Winter,28.0,17.6,22.7,Warm,10.399999999999999,0.1,False,39985.02
Kolkata,2025-01-30,2025,1,Winter,29.5,19.8,24.1,Warm,9.7,0.1,False,40044.57
Kolkata,2025-01-31,2025,1,Winter,30.0,20.6,24.5,Warm,9.399999999999999,1.0,False,40105.37
Kolkata,2025-02-01,2025,2,Winter,29.6,21.2,24.8,Warm,8.400000000000002,1.1,True,40167.34
Kolkata,2025-02-02,2025,2,Winter,30.1,20.6,24.9,Warm,9.5,0.5,False,40230.39
Kolkata,2025-02-03,2025,2,Winter,31.0,19.6,25.0,Warm,11.399999999999999,0.0,False,40294.45
Kolkata,2025-02-04,2025,2,Winter,29.2,18.9,24.0,Warm,10.3,0.0,False,40359.43
Kolkata,2025-02-05,2025,2,Winter,31.0,18.5,25.3,Warm,12.5,0.0,False,40425.27
Kolkata,2025-02-06,2025,2,Winter,30.8,19.5,25.6,Warm,11.3,0.0,False,40491.88
Kolkata,2025-02-07,2025,2,Winter,27.8,17.5,22.4,Warm,10.3,0.0,False,40559.18
Kolkata,2025-02-08,2025,2,Winter,27.9,16.5,21.9,Warm,11.399999999999999,0.0,False,40627.12
Kolkata,2025-02-09,2025,2,Winter,27.8,16.0,22.3,Warm,11.8,0.0,False,40695.6
Kolkata,2025-02-10,2025,2,Winter,30.5,16.8,24.2,Warm,13.7,0.0,False,40764.57
Kolkata,2025-02-11,2025,2,Winter,31.5,20.8,25.4,Warm,10.7,0.0,False,40833.95
Kolkata,2025-02-12,2025,2,Winter,32.2,20.8,26.0,Warm,11.400000000000002,0.0,False,40903.67
Kolkata,2025-02-13,2025,2,Winter,31.4,20.0,25.9,Warm,11.399999999999999,0.4,False,40973.66
Kolkata,2025-02-14,2025,2,Winter,29.1,17.8,23.8,Warm,11.3,0.0,False,41043.87
Kolkata,2025-02-15,2025,2,Winter,30.9,17.8,24.5,Warm,13.099999999999998,0.0,False,41114.21
Kolkata,2025-02-16,2025,2,Winter,32.0,18.6,25.2,Warm,13.399999999999999,0.0,False,41184.74
Kolkata,2025-02-17,2025,2,Winter,32.3,21.1,26.3,Warm,11.199999999999996,0.0,False,41256.09
Kolkata,2025-02-18,2025,2,Winter,32.5,20.9,25.2,Warm,11.600000000000001,17.0,True,41328.29
Kolkata,2025-02-19,2025,2,Winter,28.6,20.1,23.3,Warm,8.5,12.8,True,41401.29
Kolkata,2025-02-20,2025,2,Winter,26.8,19.1,22.5,Warm,7.699999999999999,11.4,True,41475.0
Kolkata,2025-02-21,2025,2,Winter,28.9,18.8,24.2,Warm,10.099999999999998,0.0,False,41549.37
Kolkata,2025-02-22,2025,2,Winter,28.6,19.6,23.0,Warm,9.0,4.1,True,41624.33
Kolkata,2025-02-23,2025,2,Winter,27.6,19.5,22.9,Warm,8.100000000000001,8.8,True,41699.8
Kolkata,2025-02-24,2025,2,Winter,28.5,19.5,24.1,Warm,9.0,0.0,False,41775.73
Kolkata,2025-02-25,2025,2,Winter,29.0,19.6,24.3,Warm,9.399999999999999,0.0,False,41852.06
Kolkata,2025-02-26,2025,2,Winter,29.5,19.2,24.3,Warm,10.3,0.0,False,41928.71
Kolkata,2025-02-27,2025,2,Winter,30.2,19.8,25.1,Warm,10.399999999999999,0.0,False,42005.63
Kolkata,2025-02-28,2025,2,Winter,32.0,21.0,26.3,Warm,11.0,0.0,False,42082.75
Kolkata,2025-03-01,2025,3,Spring,34.5,22.1,27.9,Warm,12.399999999999999,0.0,False,42160.01
Kolkata,2025-03-02,2025,3,Spring,34.9,23.0,28.6,Warm,11.899999999999999,0.0,False,42237.36
Kolkata,2025-03-03,2025,3,Spring,34.3,23.3,28.8,Warm,10.999999999999996,0.0,False,42314.73
Kolkata,2025-03-04,2025,3,Spring,33.0,22.4,27.9,Warm,10.600000000000001,0.0,False,42392.06
Kolkata,2025-03-05,2025,3,Spring,32.5,21.7,27.2,Warm,10.8,0.0,False,42469.3
Kolkata,2025-03-06,2025,3,Spring,29.8,19.9,24.7,Warm,9.900000000000002,0.0,False,42546.37
Kolkata,2025-03-07,2025,3,Spring,30.9,19.2,25.2,Warm,11.7,0.0,False,42623.23
Kolkata,2025-03-08,2025,3,Spring,33.2,20.2,26.6,Warm,13.000000000000004,0.0,False,42699.93
Kolkata,2025-03-09,2025,3,Spring,33.2,22.0,27.5,Warm,11.200000000000003,0.0,False,42777.04
Kolkata,2025-03-10,2025,3,Spring,35.2,21.9,28.1,Warm,13.300000000000004,0.0,False,42854.61
Kolkata,2025-03-11,2025,3,Spring,34.5,22.5,28.3,Warm,12.0,0.0,False,42932.6
Kolkata,2025-03-12,2025,3,Spring,36.0,22.2,29.1,Warm,13.8,0.0,False,43010.95
Kolkata,2025-03-13,2025,3,Spring,37.0,24.0,29.9,Warm,13.0,0.0,False,43089.6
Kolkata,2025-03-14,2025,3,Spring,37.5,24.5,30.3,Hot,13.0,0.0,False,43168.51
Kolkata,2025-03-15,2025,3,Spring,39.2,25.3,31.0,Hot,13.900000000000002,0.0,False,43247.62
Kolkata,2025-03-16,2025,3,Spring,38.8,24.9,30.5,Hot,13.899999999999999,14.5,True,43326.86
Kolkata,2025-03-17,2025,3,Spring,37.0,24.8,28.7,Warm,12.2,6.3,True,43406.21
Kolkata,2025-03-18,2025,3,Spring,36.0,24.2,30.1,Hot,11.8,0.0,False,43485.6
Kolkata,2025-03-19,2025,3,Spring,36.4,24.2,29.7,Warm,12.2,0.0,False,43564.97
Kolkata,2025-03-20,2025,3,Spring,34.3,25.1,29.4,Warm,9.199999999999996,1.2,True,43644.29
Kolkata,2025-03-21,2025,3,Spring,35.0,21.8,27.0,Warm,13.2,6.4,True,43723.48
Kolkata,2025-03-22,2025,3,Spring,26.3,20.7,22.9,Warm,5.600000000000001,6.1,True,43802.51
Kolkata,2025-03-23,2025,3,Spring,29.4,20.4,24.7,Warm,9.0,0.6,False,43881.31
Kolkata,2025-03-24,2025,3,Spring,32.7,21.0,27.3,Warm,11.700000000000003,0.0,False,43959.84
Kolkata,2025-03-25,2025,3,Spring,33.9,21.6,28.5,Warm,12.299999999999997,0.0,False,44038.04
Kolkata,2025-03-26,2025,3,Spring,36.2,23.4,29.7,Warm,12.800000000000004,0.0,False,44115.86
Kolkata,2025-03-27,2025,3,Spring,38.5,24.0,31.0,Hot,14.5,0.0,False,44193.24
Kolkata,2025-03-28,2025,3,Spring,39.8,25.2,31.7,Hot,14.599999999999998,0.0,False,44270.23
Kolkata,2025-03-29,2025,3,Spring,38.8,25.6,31.7,Hot,13.199999999999996,0.0,False,44347.36
Kolkata,2025-03-30,2025,3,Spring,37.7,26.0,30.8,Hot,11.700000000000003,0.1,False,44424.7
Kolkata,2025-03-31,2025,3,Spring,37.2,26.1,30.4,Hot,11.100000000000001,0.0,False,44502.18
Kolkata,2025-04-01,2025,4,Spring,36.7,26.1,30.2,Hot,10.600000000000001,0.0,False,44579.75
Kolkata,2025-04-02,2025,4,Spring,37.5,25.5,30.4,Hot,12.0,0.0,False,44657.37
Kolkata,2025-04-03,2025,4,Spring,37.5,25.5,30.8,Hot,12.0,0.1,False,44734.99
Kolkata,2025-04-04,2025,4,Spring,34.0,25.6,29.9,Warm,8.399999999999999,0.0,False,44812.55
Kolkata,2025-04-05,2025,4,Spring,38.3,26.0,31.4,Hot,12.299999999999997,0.0,False,44890.01
Kolkata,2025-04-06,2025,4,Spring,37.2,26.3,31.0,Hot,10.900000000000002,0.5,False,44967.32
Kolkata,2025-04-07,2025,4,Spring,36.5,25.9,29.9,Warm,10.600000000000001,0.9,False,45044.41
Kolkata,2025-04-08,2025,4,Spring,36.2,25.1,29.3,Warm,11.100000000000001,2.1,True,45121.25
Kolkata,2025-04-09,2025,4,Spring,35.7,25.1,30.0,Warm,10.600000000000001,0.9,False,45197.77
Kolkata,2025-04-10,2025,4,Spring,35.0,24.0,28.9,Warm,11.0,4.3,True,45273.92
Kolkata,2025-04-11,2025,4,Spring,33.2,23.3,28.3,Warm,9.900000000000002,0.1,False,45349.65
Kolkata,2025-04-12,2025,4,Spring,37.3,24.9,29.0,Warm,12.399999999999999,14.1,True,45424.89
Kolkata,2025-04-13,2025,4,Spring,33.7,25.1,28.7,Warm,8.600000000000001,0.4,False,45499.61
Kolkata,2025-04-14,2025,4,Spring,33.4,24.0,28.4,Warm,9.399999999999999,8.4,True,45573.73
Kolkata,2025-04-15,2025,4,Spring,34.5,24.0,28.5,Warm,10.5,1.2,True,45647.2
Kolkata,2025-04-16,2025,4,Spring,34.0,25.1,29.3,Warm,8.899999999999999,2.3,True,45719.95
Kolkata,2025-04-17,2025,4,Spring,34.4,23.3,26.5,Warm,11.099999999999998,11.6,True,45792.04
Kolkata,2025-04-18,2025,4,Spring,32.0,24.1,27.0,Warm,7.899999999999999,6.6,True,45863.96
Kolkata,2025-04-19,2025,4,Spring,32.2,24.7,28.2,Warm,7.5000000000000036,1.9,True,45935.79
Kolkata,2025-04-20,2025,4,Spring,36.2,26.6,30.4,Hot,9.600000000000001,7.2,True,46007.44
Kolkata,2025-04-21,2025,4,Spring,35.5,27.6,30.9,Hot,7.899999999999999,0.0,False,46078.88
Kolkata,2025-04-22,2025,4,Spring,36.2,27.8,31.2,Hot,8.400000000000002,0.0,False,46150.04
Kolkata,2025-04-23,2025,4,Spring,41.0,27.6,32.7,Hot,13.399999999999999,0.0,False,46220.89
Kolkata,2025-04-24,2025,4,Spring,37.5,28.0,32.2,Hot,9.5,0.0,False,46291.35
Kolkata,2025-04-25,2025,4,Spring,38.0,28.0,32.3,Hot,10.0,0.0,False,46361.38
Kolkata,2025-04-26,2025,4,Spring,36.7,27.9,31.4,Hot,8.800000000000004,1.5,True,46430.91
Kolkata,2025-04-27,2025,4,Spring,37.7,28.0,32.0,Hot,9.700000000000003,0.0,False,46499.89
Kolkata,2025-04-28,2025,4,Spring,32.2,25.4,28.6,Warm,6.800000000000004,4.9,True,46568.25
Kolkata,2025-04-29,2025,4,Spring,34.0,23.7,26.5,Warm,10.3,15.7,True,46635.95
Kolkata,2025-04-30,2025,4,Spring,32.8,23.5,26.8,Warm,9.299999999999997,2.7,True,46702.91
Kolkata,2025-05-01,2025,5,Spring,32.1,22.5,26.5,Warm,9.600000000000001,5.8,True,46769.07
Kolkata,2025-05-02,2025,5,Spring,31.0,22.8,27.1,Warm,8.2,0.0,False,46834.38
Kolkata,2025-05-03,2025,5,Spring,33.2,24.5,27.6,Warm,8.700000000000003,1.8,True,46898.75
Kolkata,2025-05-04,2025,5,Spring,31.5,24.5,27.3,Warm,7.0,7.9,True,46962.14
Kolkata,2025-05-05,2025,5,Spring,34.3,24.9,29.5,Warm,9.399999999999999,0.6,False,47024.47
Kolkata,2025-05-06,2025,5,Spring,34.2,25.0,28.7,Warm,9.200000000000003,8.4,True,47085.68
Kolkata,2025-05-07,2025,5,Spring,36.1,25.4,30.8,Hot,10.700000000000003,0.1,False,47145.78
Kolkata,2025-05-08,2025,5,Spring,39.3,27.5,32.5,Hot,11.799999999999997,0.0,False,47205.25
Kolkata,2025-05-09,2025,5,Spring,39.9,27.6,33.4,Hot,12.299999999999997,0.0,False,47264.13
Kolkata,2025-05-10,2025,5,Spring,39.8,28.4,33.9,Hot,11.399999999999999,0.0,False,47322.37
Kolkata,2025-05-11,2025,5,Spring,40.5,29.1,34.6,Hot,11.399999999999999,0.0,False,47379.9
Kolkata,2025-05-12,2025,5,Spring,40.4,29.4,33.6,Hot,11.0,0.7,False,47436.68
Kolkata,2025-05-13,2025,5,Spring,37.4,28.9,32.3,Hot,8.5,0.0,False,47492.66
Kolkata,2025-05-14,2025,5,Spring,37.0,29.0,32.5,Hot,8.0,0.0,False,47547.77
Kolkata,2025-05-15,2025,5,Spring,37.7,28.8,32.2,Hot,8.900000000000002,0.8,False,47601.97
Kolkata,2025-05-16,2025,5,Spring,36.3,28.4,31.8,Hot,7.899999999999999,2.5,True,47655.19
Kolkata,2025-05-17,2025,5,Spring,36.2,28.1,31.6,Hot,8.100000000000001,0.7,False,47707.37
Kolkata,2025-05-18,2025,5,Spring,34.2,27.9,29.8,Warm,6.300000000000004,4.6,True,47758.46
Kolkata,2025-05-19,2025,5,Spring,36.5,27.5,31.2,Hot,9.0,3.3,True,47808.4
Kolkata,2025-05-20,2025,5,Spring,36.3,28.2,31.7,Hot,8.099999999999998,2.1,True,47857.14
Kolkata,2025-05-21,2025,5,Spring,36.5,26.1,31.5,Hot,10.399999999999999,7.9,True,47904.59
Kolkata,2025-05-22,2025,5,Spring,33.8,26.4,29.9,Warm,7.399999999999999,0.7,False,47950.73
Kolkata,2025-05-23,2025,5,Spring,32.9,26.3,28.4,Warm,6.599999999999998,9.0,True,47995.46
Kolkata,2025-05-24,2025,5,Spring,33.5,26.1,29.4,Warm,7.399999999999999,3.7,True,48038.73
Kolkata,2025-05-25,2025,5,Spring,31.9,26.1,28.6,Warm,5.799999999999997,11.2,True,48080.5
Kolkata,2025-05-26,2025,5,Spring,31.2,26.3,27.8,Warm,4.899999999999999,11.9,True,48120.68
Kolkata,2025-05-27,2025,5,Spring,30.6,26.3,28.3,Warm,4.300000000000001,5.3,True,48159.29
Kolkata,2025-05-28,2025,5,Spring,30.6,25.8,27.9,Warm,4.800000000000001,9.8,True,48196.63
Kolkata,2025-05-29,2025,5,Spring,30.2,25.5,27.2,Warm,4.699999999999999,27.0,True,48232.77
Kolkata,2025-05-30,2025,5,Spring,33.2,26.0,29.3,Warm,7.200000000000003,21.6,True,48267.63
Kolkata,2025-05-31,2025,5,Spring,32.0,26.7,29.1,Warm,5.300000000000001,12.0,True,48301.21
Kolkata,2025-06-01,2025,6,Summer,32.2,27.0,28.8,Warm,5.200000000000003,17.0,True,48333.48
Kolkata,2025-06-02,2025,6,Summer,36.2,27.5,30.6,Hot,8.700000000000003,1.2,True,48364.38
Kolkata,2025-06-03,2025,6,Summer,35.7,27.8,30.8,Hot,7.900000000000002,0.1,False,48393.88
Kolkata,2025-06-04,2025,6,Summer,34.5,27.0,29.5,Warm,7.5,4.8,True,48421.96
Kolkata,2025-06-05,2025,6,Summer,32.8,26.7,28.9,Warm,6.099999999999998,5.5,True,48448.59
Kolkata,2025-06-06,2025,6,Summer,33.4,25.9,29.1,Warm,7.5,8.4,True,48473.72
Kolkata,2025-06-07,2025,6,Summer,34.7,26.6,30.5,Hot,8.100000000000001,0.0,False,48497.32
Kolkata,2025-06-08,2025,6,Summer,35.0,27.7,30.9,Hot,7.300000000000001,0.5,False,48519.37
Kolkata,2025-06-09,2025,6,Summer,34.9,27.5,31.3,Hot,7.399999999999999,0.9,False,48539.82
Kolkata,2025-06-10,2025,6,Summer,36.5,27.5,31.7,Hot,9.0,1.9,True,48558.65
Kolkata,2025-06-11,2025,6,Summer,35.5,27.1,30.5,Hot,8.399999999999999,1.0,False,48575.83
Kolkata,2025-06-12,2025,6,Summer,36.5,27.2,31.4,Hot,9.3,2.0,True,48591.31
Kolkata,2025-06-13,2025,6,Summer,35.3,28.1,31.3,Hot,7.199999999999996,2.0,True,48605.07
Kolkata,2025-06-14,2025,6,Summer,35.3,28.4,31.2,Hot,6.899999999999999,2.6,True,48617.09
Kolkata,2025-06-15,2025,6,Summer,31.2,26.6,28.4,Warm,4.599999999999998,17.6,True,48627.32
Kolkata,2025-06-16,2025,6,Summer,31.8,26.1,28.1,Warm,5.699999999999999,30.5,True,48635.76
Kolkata,2025-06-17,2025,6,Summer,28.8,25.6,26.8,Warm,3.1999999999999993,24.4,True,48642.46
Kolkata,2025-06-18,2025,6,Summer,29.1,24.6,26.9,Warm,4.5,29.6,True,48647.45
Kolkata,2025-06-19,2025,6,Summer,31.0,24.3,27.7,Warm,6.699999999999999,8.4,True,48650.74
Kolkata,2025-06-20,2025,6,Summer,32.5,26.2,28.8,Warm,6.300000000000001,13.1,True,48652.33
Kolkata,2025-06-21,2025,6,Summer,33.7,26.3,29.9,Warm,7.400000000000002,5.8,True,48652.24
Kolkata,2025-06-22,2025,6,Summer,32.2,26.5,28.5,Warm,5.700000000000003,13.5,True,48650.47
Kolkata,2025-06-23,2025,6,Summer,31.4,26.2,28.3,Warm,5.199999999999999,10.3,True,48647.05
Kolkata,2025-06-24,2025,6,Summer,32.2,26.6,29.1,Warm,5.600000000000001,1.7,True,48641.96
Kolkata,2025-06-25,2025,6,Summer,31.4,26.7,28.5,Warm,4.699999999999999,17.4,True,48635.25
Kolkata,2025-06-26,2025,6,Summer,32.0,25.7,28.3,Warm,6.300000000000001,14.8,True,48626.91
Kolkata,2025-06-27,2025,6,Summer,31.4,25.6,28.0,Warm,5.799999999999997,13.1,True,48616.96
Kolkata,2025-06-28,2025,6,Summer,30.0,25.0,27.4,Warm,5.0,13.0,True,48605.43
Kolkata,2025-06-29,2025,6,Summer,30.4,25.1,27.5,Warm,5.299999999999997,26.7,True,48592.3
Kolkata,2025-06-30,2025,6,Summer,31.0,24.8,27.9,Warm,6.199999999999999,7.0,True,48577.61
Kolkata,2025-07-01,2025,7,Summer,30.5,25.4,28.2,Warm,5.100000000000001,6.7,True,48561.37
Kolkata,2025-07-02,2025,7,Summer,32.4,25.8,27.9,Warm,6.599999999999998,25.2,True,48543.61
Kolkata,2025-07-03,2025,7,Summer,31.0,25.9,28.0,Warm,5.100000000000001,15.8,True,48524.32
Kolkata,2025-07-04,2025,7,Summer,31.1,25.7,27.6,Warm,5.400000000000002,8.6,True,48503.53
Kolkata,2025-07-05,2025,7,Summer,31.2,24.8,27.5,Warm,6.399999999999999,16.9,True,48481.27
Kolkata,2025-07-06,2025,7,Summer,30.4,25.1,27.2,Warm,5.299999999999997,9.5,True,48457.49
Kolkata,2025-07-07,2025,7,Summer,28.9,24.5,26.4,Warm,4.399999999999999,28.7,True,48431.97
Kolkata,2025-07-08,2025,7,Summer,28.0,24.5,26.1,Warm,3.5,27.9,True,48404.73
Kolkata,2025-07-09,2025,7,Summer,30.1,25.0,26.9,Warm,5.100000000000001,25.3,True,48375.8
Kolkata,2025-07-10,2025,7,Summer,31.6,25.0,28.0,Warm,6.600000000000001,8.7,True,48345.25
Kolkata,2025-07-11,2025,7,Summer,31.3,25.8,28.5,Warm,5.5,7.1,True,48313.12
Kolkata,2025-07-12,2025,7,Summer,33.0,25.5,29.0,Warm,7.5,9.2,True,48279.47
Kolkata,2025-07-13,2025,7,Summer,31.0,25.7,28.2,Warm,5.300000000000001,20.3,True,48244.34
Kolkata,2025-07-14,2025,7,Summer,27.8,25.2,26.3,Warm,2.6000000000000014,32.2,True,48207.8
Kolkata,2025-07-15,2025,7,Summer,31.0,25.4,27.8,Warm,5.600000000000001,20.2,True,48169.88
Kolkata,2025-07-16,2025,7,Summer,31.8,26.8,28.6,Warm,5.0,2.9,True,48130.64
Kolkata,2025-07-17,2025,7,Summer,32.7,26.7,29.4,Warm,6.0000000000000036,2.8,True,48090.14
Kolkata,2025-07-18,2025,7,Summer,32.3,27.0,29.1,Warm,5.299999999999997,8.1,True,48048.41
Kolkata,2025-07-19,2025,7,Summer,33.3,27.2,29.9,Warm,6.099999999999998,3.3,True,48005.53
Kolkata,2025-07-20,2025,7,Summer,33.3,27.2,29.7,Warm,6.099999999999998,6.3,True,47961.53
Kolkata,2025-07-21,2025,7,Summer,32.6,27.2,29.1,Warm,5.400000000000002,4.1,True,47916.45
Kolkata,2025-07-22,2025,7,Summer,33.3,27.3,29.8,Warm,5.9999999999999964,1.1,True,47870.37
Kolkata,2025-07-23,2025,7,Summer,34.2,27.5,30.9,Hot,6.700000000000003,0.8,False,47823.31
Kolkata,2025-07-24,2025,7,Summer,33.0,26.2,29.5,Warm,6.800000000000001,9.7,True,47775.33
Kolkata,2025-07-25,2025,7,Summer,30.9,26.0,27.7,Warm,4.899999999999999,21.8,True,47726.48
Kolkata,2025-07-26,2025,7,Summer,30.7,26.0,28.3,Warm,4.699999999999999,5.3,True,47676.73
Kolkata,2025-07-27,2025,7,Summer,32.8,26.7,29.5,Warm,6.099999999999998,5.9,True,47625.65
Kolkata,2025-07-28,2025,7,Summer,30.3,26.1,28.1,Warm,4.199999999999999,34.1,True,47573.23
Kolkata,2025-07-29,2025,7,Summer,28.8,25.1,27.2,Warm,3.6999999999999993,20.4,True,47519.54
Kolkata,2025-07-30,2025,7,Summer,29.6,25.0,27.2,Warm,4.600000000000001,26.7,True,47464.64
Kolkata,2025-07-31,2025,7,Summer,30.4,25.2,27.6,Warm,5.199999999999999,34.5,True,47408.61
Kolkata,2025-08-01,2025,8,Summer,31.9,26.1,28.6,Warm,5.799999999999997,16.1,True,47351.5
Kolkata,2025-08-02,2025,8,Summer,32.0,26.2,29.1,Warm,5.800000000000001,12.6,True,47293.37
